Sample,EVM1 VSHUNT Results (mV),EVM1 VBUS Results (V),EVM1 CURRENT Results (A),EVM1 POWER Results (W)
0,4.865,4.91125,0.406065808297568,1.995994277539342
1,4.8825,4.91125,0.40688984263233197,1.9982832618025754
2,4.885,4.91375,0.4070729613733906,1.9982832618025754
3,4.8925,4.91125,0.40670672389127327,1.9982832618025754
4,4.875,4.91125,0.4089957081545065,2.009728183118741
5,4.9175,4.91125,0.40981974248927044,2.0143061516452074
6,4.8975,4.91125,0.4091788268955651,2.009728183118741
7,4.8775,4.91375,0.40670672389127327,1.9982832618025754
8,4.9075,4.91125,0.4089957081545065,2.009728183118741
9,4.895,4.91375,0.4077138769670959,2.002861230329042
10,4.8775,4.91125,0.40725608011444925,1.9982832618025754
11,4.9075,4.9125,0.4089957081545065,2.009728183118741
12,4.8675,4.91125,0.4077138769670959,2.002861230329042
13,4.885,4.90875,0.40981974248927044,2.009728183118741
14,4.8825,4.91125,0.40688984263233197,1.9982832618025754
15,4.8775,4.9125,0.4078969957081546,2.002861230329042
16,4.8875,4.91125,0.4083547925608012,2.0074391988555083
17,4.87,4.9125,0.40579113018598,1.995994277539342
18,4.8825,4.9125,0.406065808297568,1.995994277539342
19,4.8925,4.91125,0.40624892703862664,1.995994277539342
20,4.9225,4.91125,0.4101859799713877,2.0143061516452074
21,4.895,4.91,0.4078969957081546,2.002861230329042
22,4.875,4.91,0.40579113018598,1.9914163090128758
23,4.895,4.91125,0.4078969957081546,2.002861230329042
24,4.9025,4.91125,0.40853791130185985,2.0074391988555083
25,4.885,4.9125,0.4089957081545065,2.009728183118741
26,4.88,4.91,0.40670672389127327,1.995994277539342
27,4.9025,4.91125,0.40853791130185985,2.0074391988555083
28,4.8875,4.91125,0.4077138769670959,2.002861230329042
29,4.9025,4.9125,0.40853791130185985,2.0074391988555083
30,4.8825,4.9125,0.40688984263233197,1.9982832618025754
31,4.895,4.91125,0.4083547925608012,2.0074391988555083
32,4.8925,4.91125,0.4077138769670959,2.002861230329042
33,4.8925,4.9125,0.4077138769670959,2.002861230329042
34,4.8975,4.91125,0.40853791130185985,2.0074391988555083
35,4.8825,4.91125,0.40688984263233197,1.9982832618025754
36,4.91,4.91,0.4091788268955651,2.009728183118741
37,4.8875,4.91125,0.4070729613733906,1.9982832618025754
38,4.88,4.91125,0.40670672389127327,1.9982832618025754
39,4.8925,4.9125,0.4077138769670959,2.002861230329042
40,4.8925,4.9125,0.40688984263233197,1.9982832618025754
41,4.895,4.91125,0.4078969957081546,2.002861230329042
42,4.89,4.9125,0.40753075822603724,2.002861230329042
43,4.895,4.91125,0.40753075822603724,2.002861230329042
44,4.905,4.91125,0.4087210300429185,2.0074391988555083
45,4.8875,4.91125,0.40725608011444925,1.9982832618025754
46,4.895,4.91125,0.4093619456366238,2.009728183118741
47,4.885,4.91375,0.4080801144492132,2.0074391988555083
48,4.885,4.91,0.4070729613733906,1.9982832618025754
49,4.8925,4.9125,0.4077138769670959,2.002861230329042
50,4.9025,4.91125,0.4077138769670959,2.002861230329042
51,4.9075,4.9125,0.4089957081545065,2.009728183118741
52,4.885,4.9125,0.4077138769670959,2.002861230329042
53,4.885,4.91,0.4078969957081546,2.002861230329042
54,4.875,4.9125,0.40624892703862664,1.995994277539342
55,4.895,4.9125,0.40725608011444925,1.9982832618025754
56,4.91,4.91,0.4087210300429185,2.0074391988555083
57,4.885,4.91125,0.4070729613733906,1.9982832618025754
58,4.9,4.91125,0.4080801144492132,2.002861230329042
59,4.905,4.9125,0.4077138769670959,2.002861230329042
60,4.895,4.9125,0.4078969957081546,2.002861230329042
61,4.895,4.91125,0.4078969957081546,2.0074391988555083
62,4.9125,4.91125,0.4078969957081546,2.002861230329042
63,4.8975,4.9125,0.4080801144492132,2.0074391988555083
64,4.8725,4.91375,0.406065808297568,1.995994277539342
65,4.8975,4.91,0.4083547925608012,2.0074391988555083
66,4.895,4.91375,0.4078969957081546,2.002861230329042
67,4.9175,4.91125,0.40981974248927044,2.0143061516452074
68,4.8975,4.9125,0.4080801144492132,2.0074391988555083
69,4.9075,4.91125,0.4089957081545065,2.009728183118741
70,4.905,4.91,0.4087210300429185,2.0074391988555083
71,4.8925,4.9125,0.4078969957081546,2.002861230329042
72,4.905,4.9125,0.4087210300429185,2.0074391988555083
73,4.86,4.91,0.40496709585121604,1.9868383404864094
74,4.89,4.9125,0.40688984263233197,1.9982832618025754
75,4.9025,4.91125,0.40853791130185985,2.0074391988555083
76,4.9025,4.91125,0.40853791130185985,2.0074391988555083
77,4.8875,4.9125,0.40954506437768246,2.009728183118741
78,4.885,4.91125,0.4070729613733906,1.9982832618025754
79,4.895,4.9075,0.4078969957081546,2.002861230329042
80,4.8925,4.91125,0.4083547925608012,2.0074391988555083
81,4.88,4.91125,0.40670672389127327,1.9982832618025754
82,4.93,4.91125,0.41082689556509305,2.016595135908441
83,4.9375,4.9125,0.406065808297568,1.995994277539342
84,4.895,4.91125,0.4078969957081546,2.002861230329042
85,4.9,4.91125,0.4083547925608012,2.0074391988555083
86,4.895,4.9125,0.4070729613733906,1.9982832618025754
87,4.8775,4.9125,0.4064320457796853,1.995994277539342
88,4.885,4.9125,0.4070729613733906,1.9982832618025754
89,4.9025,4.91,0.40624892703862664,1.995994277539342
90,4.875,4.91125,0.4078969957081546,2.002861230329042
91,4.9,4.91125,0.4083547925608012,2.0074391988555083
92,4.95,4.90875,0.4080801144492132,2.002861230329042
93,4.8675,4.91,0.4078969957081546,2.002861230329042
94,4.88,4.90875,0.40670672389127327,1.995994277539342
95,4.8875,4.9125,0.40853791130185985,2.0074391988555083
96,4.9125,4.91,0.406065808297568,1.995994277539342
97,4.9025,4.9125,0.40853791130185985,2.0074391988555083
98,4.8975,4.90875,0.40688984263233197,1.9982832618025754
99,4.925,4.90875,0.4083547925608012,2.002861230329042
100,4.925,4.91125,0.4104606580829757,2.016595135908441
101,4.9,4.91125,0.40624892703862664,1.995994277539342
102,4.9175,4.90875,0.40753075822603724,1.9982832618025754
103,4.9025,4.9125,0.40853791130185985,2.0074391988555083
104,4.9075,4.91125,0.4089957081545065,2.009728183118741
105,4.8775,4.9125,0.40670672389127327,1.9982832618025754
106,4.88,4.91125,0.40670672389127327,1.9982832618025754
107,4.91,4.91125,0.4091788268955651,2.009728183118741
108,4.87,4.91,0.40624892703862664,1.995994277539342
109,4.9025,4.91125,0.40853791130185985,2.0074391988555083
110,4.9,4.9125,0.4083547925608012,2.0074391988555083
111,4.8725,4.91125,0.40579113018598,1.9914163090128758
112,4.885,4.9125,0.4070729613733906,1.9982832618025754
113,4.8775,4.91125,0.4064320457796853,1.995994277539342
114,4.885,4.91125,0.40853791130185985,2.0074391988555083
115,4.8675,4.91,0.40560801144492137,1.9914163090128758
116,4.9275,4.9125,0.41064377682403436,2.016595135908441
117,4.9,4.91125,0.4054248927038627,1.9914163090128758
118,4.88,4.9125,0.40670672389127327,1.9982832618025754
119,4.8975,4.91125,0.4080801144492132,2.002861230329042
120,4.875,4.91375,0.4064320457796853,1.9982832618025754
121,4.8925,4.91,0.4077138769670959,2.002861230329042
122,4.89,4.91,0.40753075822603724,2.002861230329042
123,4.91,4.91125,0.40853791130185985,2.0074391988555083
124,4.9,4.91125,0.4083547925608012,2.0074391988555083
125,4.8975,4.9125,0.4080801144492132,2.0074391988555083
126,4.8825,4.9125,0.4064320457796853,1.995994277539342
127,4.9075,4.91125,0.4089957081545065,2.009728183118741
128,4.8925,4.91,0.4077138769670959,2.002861230329042
129,4.8925,4.9125,0.4091788268955651,2.009728183118741
130,4.8775,4.9125,0.4064320457796853,1.995994277539342
131,4.8825,4.9125,0.40688984263233197,1.9982832618025754
132,4.9025,4.91125,0.4104606580829757,2.016595135908441
133,4.9,4.91125,0.4077138769670959,2.002861230329042
134,4.905,4.91,0.4087210300429185,2.0074391988555083
135,4.9025,4.91,0.4093619456366238,2.009728183118741
136,4.905,4.91125,0.4077138769670959,2.002861230329042
137,4.8925,4.91125,0.4077138769670959,2.002861230329042
138,4.8875,4.91125,0.4064320457796853,1.995994277539342
139,4.9,4.91125,0.4070729613733906,1.9982832618025754
140,4.9125,4.91125,0.4093619456366238,2.009728183118741
141,4.9125,4.91125,0.4100028612303291,2.0143061516452074
142,4.9025,4.91125,0.4078969957081546,2.002861230329042
143,4.905,4.9125,0.4087210300429185,2.0074391988555083
144,4.8875,4.91125,0.40725608011444925,1.9982832618025754
145,4.8925,4.91125,0.4078969957081546,2.002861230329042
146,4.895,4.91,0.4078969957081546,2.002861230329042
147,4.91,4.91125,0.4091788268955651,2.009728183118741
148,4.8875,4.9125,0.4070729613733906,1.9982832618025754
149,4.9075,4.91125,0.4089957081545065,2.009728183118741
150,4.8925,4.91125,0.4077138769670959,2.002861230329042
151,4.885,4.91125,0.4078969957081546,2.002861230329042
152,4.9075,4.91125,0.4089957081545065,2.009728183118741
153,4.8875,4.91125,0.40725608011444925,1.9982832618025754
154,4.8875,4.91125,0.4080801144492132,2.002861230329042
155,4.9025,4.91,0.40853791130185985,2.0074391988555083
156,4.89,4.91125,0.40753075822603724,2.002861230329042
157,4.8975,4.9125,0.4087210300429185,2.0074391988555083
158,4.9,4.91125,0.4083547925608012,2.0074391988555083
159,4.9,4.91,0.4083547925608012,2.0074391988555083
160,4.9,4.91125,0.4083547925608012,2.0074391988555083
161,4.9,4.91125,0.4083547925608012,2.0074391988555083
162,4.895,4.91125,0.4078969957081546,2.002861230329042
163,4.8875,4.91,0.4078969957081546,2.002861230329042
164,4.89,4.91125,0.40753075822603724,2.002861230329042
165,4.8925,4.9125,0.4077138769670959,2.002861230329042
166,4.8925,4.91125,0.4078969957081546,2.002861230329042
167,4.8925,4.91,0.4077138769670959,2.002861230329042
