Sample,EVM1 VSHUNT Results (mV),EVM1 VBUS Results (V),EVM1 CURRENT Results (A),EVM1 POWER Results (W)
0,0.7725,5.2,0.06436623748211731,0.3341917024320458
1,0.785,5.1925,0.07233190271816882,0.37539341917024327
2,0.75,5.175,0.06253505007153076,0.32274678111587984
3,0.7375,5.17625,0.06143633762517883,0.3181688125894135
4,1.4,5.16,0.13706437768240345,0.709585121602289
5,0.7,5.1775,0.05832331902718169,0.30443490701001436
6,0.7725,5.1875,0.06436623748211731,0.3341917024320458
7,0.7875,5.18625,0.06482403433476396,0.33648068669527903
8,0.85,5.19375,0.07086695278969958,0.36852646638054365
9,0.9275,5.2075,0.07727610872675252,0.4005722460658083
10,0.6825,5.20625,0.07315593705293277,0.38226037195994284
11,0.86,5.2,0.07169098712446352,0.37081545064377686
12,0.8775,5.205,0.07315593705293277,0.38226037195994284
13,0.7275,5.21,0.07397997138769671,0.3868383404864092
14,0.805,5.205,0.06711301859799715,0.34792560801144495
15,0.7625,5.1775,0.06354220314735337,0.32961373390557946
16,0.725,5.20625,0.0762689556509299,0.3982832618025752
17,0.8875,5.1925,0.07397997138769671,0.38226037195994284
18,0.865,5.18875,0.07205722460658083,0.37539341917024327
19,0.81,5.20125,0.0689442060085837,0.35937052932761093
20,0.8375,5.2125,0.06976824034334765,0.3639484978540773
21,1.66,5.15125,0.13834620886981402,0.7118741058655222
22,1.7125,5.13625,0.1485092989985694,0.7622317596566525
23,2.225,5.1375,0.1464949928469242,0.7530758226037197
24,1.585,5.1425,0.13212017167381976,0.6798283261802576
25,1.7025,5.1425,0.14896709585121604,0.7645207439198857
26,2.47,5.085,0.19145064377682405,0.9751072961373392
27,1.8,5.0725,0.14997424892703864,0.7622317596566525
28,1.325,5.1625,0.1262603719599428,0.6523605150214593
29,1.335,5.14875,0.09915879828326181,0.5104434907010015
30,0.93,5.20375,0.07745922746781117,0.4005722460658083
31,0.795,5.20375,0.06812017167381974,0.3570815450643777
32,0.82,5.19375,0.07727610872675252,0.4005722460658083
33,0.96,5.18375,0.08002288984263234,0.41659513590844066
34,0.745,5.21,0.07416309012875537,0.3868383404864092
35,0.6875,5.20375,0.07397997138769671,0.3868383404864092
36,0.8125,5.21125,0.06775393419170243,0.35250357653791137
37,0.685,5.205,0.07462088698140201,0.3891273247496424
38,0.7425,5.2075,0.06793705293276109,0.35250357653791137
39,1.555,5.165,0.1295565092989986,0.6683834048640916
40,1.7425,5.14125,0.14521316165951362,0.7416309012875537
41,2.66,5.09,0.2115021459227468,1.0758226037195995
42,1.74,5.14,0.14503004291845495,0.7462088698140201
43,2.4425,5.065,0.2035364806866953,1.0323319027181688
44,3.165,5.05375,0.2741287553648069,1.3848354792560802
45,1.355,5.17125,0.11289270386266095,0.5859799713876968
46,0.925,5.1975,0.07709298998569386,0.4005722460658083
47,0.845,5.19625,0.07352217453505008,0.38226037195994284
48,0.88,5.2075,0.07333905579399143,0.38226037195994284
49,0.8225,5.2075,0.06857796852646639,0.3570815450643777
50,1.0275,5.1725,0.0689442060085837,0.3570815450643777
