Sample,EVM1 VSHUNT Results (mV),EVM1 VBUS Results (V),EVM1 CURRENT Results (A),EVM1 POWER Results (W)
0,5.235,4.8975,0.4362804005722461,2.1379113018598
1,5.235,4.8975,0.43664663805436343,2.1379113018598
2,5.22,4.89625,0.43664663805436343,2.1379113018598
3,5.24,4.89625,0.43664663805436343,2.1379113018598
4,5.2225,4.89875,0.4354563662374822,2.1333333333333337
5,5.2325,4.89625,0.4356394849785408,2.1333333333333337
6,5.245,4.89875,0.43710443490701006,2.1424892703862666
7,5.2375,4.8975,0.43582260371959947,2.1333333333333337
8,5.2325,4.89875,0.4364635193133048,2.1379113018598
9,5.2275,4.8975,0.4356394849785408,2.1333333333333337
10,5.2375,4.89625,0.4372875536480687,2.1424892703862666
11,5.2375,4.8975,0.4368297567954221,2.1379113018598
12,5.24,4.8975,0.43664663805436343,2.1379113018598
13,5.225,4.8975,0.4354563662374822,2.1333333333333337
14,5.225,4.89625,0.4368297567954221,2.1379113018598
15,5.2475,4.8975,0.4372875536480687,2.1424892703862666
16,5.245,4.8975,0.43710443490701006,2.1424892703862666
17,5.2275,4.8975,0.4356394849785408,2.1333333333333337
18,5.2275,4.89875,0.4356394849785408,2.1333333333333337
19,5.23,4.89625,0.43582260371959947,2.1333333333333337
20,5.245,4.89625,0.4372875536480687,2.1424892703862666
21,5.23,4.89625,0.43582260371959947,2.1333333333333337
22,5.2575,4.89625,0.4381115879828327,2.1447782546494993
23,5.2375,4.89625,0.43664663805436343,2.1379113018598
24,5.2475,4.89625,0.4372875536480687,2.1424892703862666
25,5.225,4.8975,0.4354563662374822,2.1333333333333337
26,5.2375,4.89625,0.4364635193133048,2.1379113018598
27,5.235,4.9,0.4362804005722461,2.1379113018598
28,5.2475,4.8975,0.4372875536480687,2.1424892703862666
29,5.23,4.8975,0.43582260371959947,2.1333333333333337
30,5.25,4.8975,0.43747067238912735,2.1424892703862666
31,5.2325,4.8975,0.4360057224606581,2.1333333333333337
