Sample,EVM1 VSHUNT Results (mV),EVM1 VBUS Results (V),EVM1 CURRENT Results (A),EVM1 POWER Results (W)
0,0.7425,5.17625,0.06189413447782547,0.3181688125894135
1,0.7325,5.18375,0.06107010014306152,0.3158798283261803
2,0.7725,5.20625,0.07040915593705294,0.36852646638054365
3,0.93,5.20375,0.07745922746781117,0.4005722460658083
4,0.88,5.19875,0.07333905579399143,0.38226037195994284
5,0.7725,5.1925,0.06793705293276109,0.35250357653791137
6,0.895,5.21,0.07462088698140201,0.3891273247496424
7,0.73,5.18125,0.06079542203147354,0.3158798283261803
8,0.84,5.19,0.05731616595135909,0.2952789699570816
9,0.7625,5.18625,0.06354220314735337,0.32961373390557946
10,0.8,5.1875,0.0666552217453505,0.34563662374821175
11,0.88,5.17875,0.06042918454935623,0.3113018597997139
12,0.875,5.19625,0.07288125894134478,0.3776824034334764
13,0.835,5.20625,0.069585121602289,0.3639484978540773
14,0.915,5.1775,0.06482403433476396,0.3341917024320458
15,0.7425,5.17625,0.06189413447782547,0.3181688125894135
16,0.7375,5.18375,0.06143633762517883,0.3181688125894135
17,1.535,5.14625,0.12809155937052935,0.6592274678111589
18,0.8425,5.19375,0.064,0.3341917024320458
19,0.6975,5.18,0.05814020028612304,0.29985693848354794
20,0.7475,5.20875,0.06812017167381974,0.3570815450643777
21,0.855,5.1875,0.05795708154506438,0.29985693848354794
22,0.7025,5.17875,0.05850643776824035,0.30443490701001436
23,0.72,5.20875,0.06976824034334765,0.3639484978540773
24,0.7925,5.18875,0.06564806866952791,0.3410586552217454
25,0.735,5.18,0.06125321888412018,0.3181688125894135
26,0.7575,5.2025,0.062077253218884125,0.32274678111587984
27,0.8925,5.1775,0.06125321888412018,0.3181688125894135
28,0.835,5.19,0.069585121602289,0.35937052932761093
29,0.82,5.20625,0.07663519313304722,0.3982832618025752
30,0.8075,5.20625,0.0785579399141631,0.4097281831187411
31,0.945,5.2075,0.07874105865522175,0.4097281831187411
32,0.9675,5.175,0.08066380543633764,0.421173104434907
