Sample,EVM1 VSHUNT Results (mV),EVM1 VBUS Results (V),EVM1 CURRENT Results (A),EVM1 POWER Results (W)
0,0.7275,5.2025,0.069585121602289,0.3639484978540773
1,0.885,5.20875,0.08212875536480688,0.4280400572246066
2,0.8875,5.18625,0.07397997138769671,0.38226037195994284
3,0.7225,5.21375,0.07581115879828328,0.3937052932761088
4,0.74,5.21375,0.06711301859799715,0.34792560801144495
5,0.71,5.19875,0.05914735336194564,0.30672389127324756
6,0.7625,5.21,0.06354220314735337,0.35250357653791137
7,0.855,5.18625,0.0566752503576538,0.2929899856938484
8,0.85,5.20875,0.07086695278969958,0.36852646638054365
9,0.675,5.19,0.05621745350500716,0.2929899856938484
10,0.8475,5.185,0.0576824034334764,0.29985693848354794
11,0.86,5.215,0.07169098712446352,0.37539341917024327
12,0.69,5.185,0.057499284692417746,0.2952789699570816
13,0.8325,5.19,0.05603433476394851,0.2929899856938484
14,0.8375,5.20375,0.06976824034334765,0.3639484978540773
15,0.6775,5.19,0.056492131616595144,0.2929899856938484
16,0.88,5.1925,0.06537339055793992,0.3410586552217454
17,0.835,5.215,0.069585121602289,0.3639484978540773
18,0.8875,5.21125,0.07397997138769671,0.3868383404864092
19,0.87,5.18625,0.06372532188841203,0.32961373390557946
20,0.89,5.2075,0.07416309012875537,0.3868383404864092
21,0.725,5.1975,0.06042918454935623,0.3158798283261803
22,0.7275,5.21125,0.06647210300429185,0.34563662374821175
23,0.6775,5.2025,0.056492131616595144,0.2929899856938484
24,0.795,5.19875,0.0662889842632332,0.34563662374821175
25,0.775,5.19375,0.06354220314735337,0.32961373390557946
26,0.7,5.21625,0.06454935622317597,0.33648068669527903
27,0.77,5.19625,0.06418311874105866,0.3341917024320458
28,0.88,5.2,0.07269814020028613,0.3776824034334764
29,1.56,5.1475,0.11975965665236053,0.6157367668097282
30,1.4375,5.1525,0.11975965665236053,0.6180257510729614
31,1.4025,5.15625,0.1345922746781116,0.6935622317596567
32,1.6075,5.14625,0.133310443490701,0.6866952789699571
33,0.855,5.215,0.07123319027181689,0.37081545064377686
34,0.73,5.205,0.07434620886981402,0.3868383404864092
35,0.7075,5.215,0.07397997138769671,0.3868383404864092
36,0.725,5.20125,0.06042918454935623,0.3158798283261803
37,0.7075,5.2125,0.07434620886981402,0.3868383404864092
38,0.6875,5.21625,0.0666552217453505,0.34792560801144495
39,0.7,5.18625,0.05832331902718169,0.30443490701001436
40,0.8575,5.215,0.07141630901287555,0.37081545064377686
41,0.6775,5.2175,0.06976824034334765,0.3639484978540773
42,0.6825,5.19125,0.056858369098712454,0.2952789699570816
43,0.845,5.20625,0.07040915593705294,0.36852646638054365
44,0.6725,5.2125,0.07123319027181689,0.37081545064377686
45,0.6825,5.205,0.056858369098712454,0.2952789699570816
46,0.775,5.195,0.06454935622317597,0.3341917024320458
47,0.855,5.19125,0.06290128755364807,0.32732474964234626
48,0.735,5.18375,0.06125321888412018,0.3181688125894135
49,0.8325,5.19625,0.06940200286123034,0.35937052932761093
50,0.775,5.2075,0.06253505007153076,0.32732474964234626
51,0.85,5.215,0.07086695278969958,0.37081545064377686
52,0.7125,5.2075,0.059330472103004295,0.30672389127324756
53,0.6875,5.21625,0.07205722460658083,0.37539341917024327
54,0.6875,5.1875,0.05731616595135909,0.2952789699570816
55,0.82,5.205,0.0683032904148784,0.3570815450643777
56,0.6975,5.20625,0.07416309012875537,0.3868383404864092
57,0.67,5.195,0.055851216022889845,0.288412017167382
58,0.83,5.20625,0.06912732474964235,0.35937052932761093
59,0.71,5.205,0.06940200286123034,0.35937052932761093
60,0.6975,5.2175,0.06519027181688127,0.3410586552217454
61,0.745,5.19125,0.062077253218884125,0.32274678111587984
62,0.81,5.2025,0.064,0.3341917024320458
63,0.7625,5.21,0.064,0.3341917024320458
64,0.7175,5.1825,0.05978826895565094,0.3113018597997139
65,0.7425,5.2125,0.06564806866952791,0.3410586552217454
66,0.865,5.18875,0.05878111587982833,0.30443490701001436
67,0.6975,5.185,0.05814020028612304,0.29985693848354794
68,0.81,5.19125,0.061711015736766815,0.3181688125894135
69,0.685,5.21875,0.06711301859799715,0.34792560801144495
70,0.7375,5.1875,0.06143633762517883,0.3181688125894135
71,0.91,5.18125,0.07581115879828328,0.3937052932761088
72,0.72,5.20375,0.07022603719599428,0.3639484978540773
73,0.8425,5.21625,0.07022603719599428,0.36852646638054365
74,0.7025,5.18625,0.05850643776824035,0.30443490701001436
75,0.86,5.18625,0.0576824034334764,0.29985693848354794
76,0.8525,5.215,0.07105007153075824,0.37081545064377686
77,0.875,5.21375,0.07288125894134478,0.3776824034334764
78,0.7625,5.19875,0.07288125894134478,0.3776824034334764
79,0.915,5.2125,0.0762689556509299,0.3982832618025752
80,0.7225,5.18375,0.060246065808297576,0.3113018597997139
81,0.7425,5.21375,0.0672961373390558,0.35250357653791137
82,0.88,5.215,0.07333905579399143,0.38226037195994284
83,0.7075,5.20625,0.058964234620886985,0.30672389127324756
84,0.7925,5.20125,0.06125321888412018,0.3181688125894135
85,0.8175,5.2025,0.06812017167381974,0.35250357653791137
86,0.6675,5.19375,0.05566809728183119,0.288412017167382
87,0.84,5.18875,0.05621745350500716,0.2929899856938484
88,0.8175,5.2175,0.06812017167381974,0.3570815450643777
89,0.685,5.185,0.05704148783977111,0.2952789699570816
90,0.85,5.18625,0.05704148783977111,0.2952789699570816
91,0.6875,5.20875,0.06976824034334765,0.3639484978540773
92,0.885,5.205,0.07370529327610874,0.38226037195994284
93,0.86,5.19375,0.06189413447782547,0.32274678111587984
94,0.8625,5.1875,0.06519027181688127,0.33648068669527903
95,0.875,5.20125,0.07288125894134478,0.3776824034334764
96,0.8175,5.1975,0.059971387696709594,0.3113018597997139
97,0.845,5.18625,0.05878111587982833,0.30443490701001436
98,0.7925,5.2175,0.06601430615164522,0.34563662374821175
99,0.7475,5.21,0.06647210300429185,0.34563662374821175
100,0.8675,5.185,0.058964234620886985,0.30672389127324756
101,0.8575,5.21,0.07141630901287555,0.37081545064377686
102,0.83,5.18875,0.06683834048640916,0.34563662374821175
103,0.6825,5.2175,0.07233190271816882,0.3776824034334764
104,0.675,5.2,0.05621745350500716,0.2929899856938484
105,0.8,5.2,0.0666552217453505,0.34563662374821175
106,0.665,5.21625,0.07105007153075824,0.37081545064377686
107,1.255,5.15625,0.10456080114449214,0.540200286123033
108,0.7325,5.18375,0.06107010014306152,0.3158798283261803
109,0.75,5.2125,0.06564806866952791,0.3410586552217454
110,0.74,5.205,0.061711015736766815,0.32274678111587984
111,0.715,5.19,0.059605150214592284,0.30672389127324756
112,0.7025,5.21625,0.069585121602289,0.3639484978540773
113,0.7675,5.19125,0.064,0.3341917024320458
114,0.8425,5.2175,0.07022603719599428,0.36852646638054365
115,0.7025,5.21625,0.07141630901287555,0.37081545064377686
116,0.7075,5.1875,0.058964234620886985,0.30672389127324756
117,0.8425,5.215,0.07022603719599428,0.36852646638054365
118,0.6825,5.2075,0.07040915593705294,0.36852646638054365
119,0.7325,5.2125,0.06107010014306152,0.3181688125894135
120,0.74,5.19,0.061711015736766815,0.3181688125894135
121,0.9125,5.18125,0.07498712446351932,0.3891273247496424
122,0.725,5.18625,0.06042918454935623,0.3158798283261803
123,0.89,5.19375,0.07416309012875537,0.3868383404864092
124,0.905,5.1825,0.060612303290414886,0.3158798283261803
125,0.8775,5.185,0.06271816881258942,0.32732474964234626
126,0.79,5.185,0.06583118741058656,0.3410586552217454
127,0.8275,5.2025,0.06500715307582261,0.33648068669527903
128,0.76,5.19625,0.06500715307582261,0.33648068669527903
129,0.7625,5.21625,0.06354220314735337,0.32961373390557946
130,0.6975,5.21625,0.06436623748211731,0.33648068669527903
131,0.8575,5.1875,0.0566752503576538,0.2929899856938484
132,0.8575,5.21,0.07141630901287555,0.37081545064377686
133,0.6975,5.21625,0.06335908440629472,0.32961373390557946
134,0.815,5.195,0.05566809728183119,0.288412017167382
135,0.7825,5.1975,0.06519027181688127,0.33648068669527903
136,0.79,5.19375,0.06583118741058656,0.34563662374821175
137,0.705,5.2125,0.07333905579399143,0.38226037195994284
138,0.875,5.215,0.07288125894134478,0.3776824034334764
139,0.7825,5.21125,0.06519027181688127,0.3410586552217454
140,0.7725,5.19875,0.07059227467811159,0.36852646638054365
141,0.7975,5.19125,0.06647210300429185,0.34563662374821175
142,0.8775,5.215,0.07315593705293277,0.38226037195994284
143,0.685,5.2175,0.07333905579399143,0.38226037195994284
144,0.68,5.205,0.0566752503576538,0.2952789699570816
145,0.7125,5.18625,0.059330472103004295,0.30672389127324756
146,0.77,5.1975,0.06519027181688127,0.33648068669527903
147,0.6975,5.2075,0.05814020028612304,0.30443490701001436
148,0.7625,5.195,0.06354220314735337,0.32961373390557946
149,0.84,5.18625,0.059330472103004295,0.30672389127324756
150,0.83,5.2175,0.06912732474964235,0.35937052932761093
151,0.695,5.185,0.05795708154506438,0.29985693848354794
152,0.7475,5.21125,0.06940200286123034,0.35937052932761093
153,0.715,5.185,0.059605150214592284,0.30672389127324756
154,0.8175,5.195,0.06812017167381974,0.35250357653791137
155,0.895,5.18375,0.06042918454935623,0.3158798283261803
156,0.72,5.20625,0.07370529327610874,0.38226037195994284
157,0.7875,5.2125,0.06564806866952791,0.3410586552217454
