Sample,EVM1 VSHUNT Results (mV),EVM1 VBUS Results (V),EVM1 CURRENT Results (A),EVM1 POWER Results (W)
0,5.3425,4.9125,0.44726752503576545,2.1974248927038627
1,5.3575,4.91,0.4464434907010015,2.1928469241773962
2,5.3525,4.91125,0.4464434907010015,2.1928469241773962
3,5.3575,4.91,0.44626037195994284,2.1905579399141635
4,5.3625,4.91125,0.4469012875536481,2.1928469241773962
5,5.365,4.91,0.44708440629470675,2.1905579399141635
6,5.36,4.91125,0.4469012875536481,2.1928469241773962
7,5.365,4.91125,0.44708440629470675,2.1928469241773962
8,5.3575,4.9125,0.4464434907010015,2.1928469241773962
9,5.37,4.91125,0.44626037195994284,2.1905579399141635
10,5.3625,4.91125,0.4469012875536481,2.1928469241773962
11,5.355,4.91,0.44626037195994284,2.1905579399141635
12,5.36,4.9125,0.44607725321888414,2.1905579399141635
13,5.37,4.91125,0.44754220314735343,2.1974248927038627
14,5.355,4.9125,0.44626037195994284,2.1928469241773962
15,5.3575,4.91125,0.44626037195994284,2.1905579399141635
16,5.365,4.91,0.44708440629470675,2.1928469241773962
17,5.37,4.91125,0.44754220314735343,2.1974248927038627
18,5.3575,4.91125,0.44726752503576545,2.1974248927038627
19,5.3575,4.9125,0.4464434907010015,2.1928469241773962
20,5.3525,4.91125,0.44607725321888414,2.1905579399141635
21,5.3625,4.9125,0.44607725321888414,2.1905579399141635
22,5.36,4.91125,0.4466266094420601,2.1928469241773962
23,5.3575,4.91125,0.4464434907010015,2.1928469241773962
24,5.3525,4.91125,0.4458025751072962,2.1905579399141635
25,5.36,4.91,0.4466266094420601,2.1928469241773962
26,5.38,4.91125,0.44836623748211735,2.202002861230329
27,5.355,4.91125,0.44626037195994284,2.1905579399141635
28,5.37,4.91125,0.44754220314735343,2.1974248927038627
29,5.38,4.9125,0.44836623748211735,2.202002861230329
30,5.37,4.91,0.4466266094420601,2.1928469241773962
31,5.35,4.91,0.4466266094420601,2.1928469241773962
32,5.3575,4.9125,0.4464434907010015,2.1928469241773962
33,5.3675,4.91125,0.4458025751072962,2.1905579399141635
34,5.3525,4.9125,0.44543633762517887,2.185979971387697
35,5.3725,4.91125,0.4477253218884121,2.1974248927038627
36,5.3525,4.91,0.44607725321888414,2.1905579399141635
37,5.3625,4.91125,0.4464434907010015,2.1928469241773962
38,5.3525,4.9125,0.44607725321888414,2.1905579399141635
39,5.3625,4.91125,0.44726752503576545,2.1974248927038627
40,5.365,4.91,0.4469012875536481,2.1928469241773962
41,5.3475,4.91125,0.4456194563662375,2.1905579399141635
42,5.3625,4.91375,0.4469012875536481,2.1905579399141635
43,5.3575,4.91,0.44543633762517887,2.185979971387697
44,5.3575,4.9125,0.4464434907010015,2.1928469241773962
45,5.3475,4.91125,0.4456194563662375,2.1905579399141635
46,5.3825,4.91125,0.4477253218884121,2.1974248927038627
47,5.365,4.91125,0.44708440629470675,2.1928469241773962
48,5.35,4.91125,0.4458025751072962,2.1905579399141635
49,5.3375,4.91125,0.4447954220314736,2.183690987124464
50,5.35,4.91125,0.4458025751072962,2.1905579399141635
51,5.37,4.91,0.44754220314735343,2.1974248927038627
52,5.3475,4.9125,0.44708440629470675,2.1974248927038627
53,5.37,4.91125,0.44754220314735343,2.1974248927038627
54,5.36,4.9125,0.4466266094420601,2.1928469241773962
55,5.3625,4.91125,0.4456194563662375,2.1905579399141635
56,5.3575,4.9125,0.4464434907010015,2.1928469241773962
57,5.3625,4.91375,0.4469012875536481,2.1974248927038627
58,5.36,4.91,0.4469012875536481,2.1928469241773962
59,5.37,4.91125,0.44754220314735343,2.1974248927038627
60,5.345,4.91125,0.44543633762517887,2.185979971387697
61,5.3725,4.91125,0.4466266094420601,2.1928469241773962
62,5.3375,4.91125,0.4447954220314736,2.183690987124464
63,5.3625,4.9125,0.4469012875536481,2.1928469241773962
64,5.36,4.91125,0.44708440629470675,2.1928469241773962
65,5.37,4.91,0.44754220314735343,2.1974248927038627
66,5.35,4.91,0.4458025751072962,2.1905579399141635
67,5.3425,4.91,0.4464434907010015,2.1928469241773962
68,5.3475,4.91125,0.44708440629470675,2.1928469241773962
69,5.355,4.9125,0.44626037195994284,2.1928469241773962
70,5.355,4.91125,0.44708440629470675,2.1928469241773962
71,5.3625,4.91125,0.4466266094420601,2.1928469241773962
72,5.3575,4.91125,0.4464434907010015,2.1928469241773962
73,5.3675,4.9125,0.4479084406294707,2.202002861230329
74,5.335,4.91125,0.4469012875536481,2.1928469241773962
75,5.35,4.91125,0.4458025751072962,2.1905579399141635
76,5.36,4.90875,0.4464434907010015,2.1905579399141635
77,5.37,4.91125,0.44754220314735343,2.1974248927038627
78,5.36,4.91,0.4466266094420601,2.1928469241773962
79,5.3475,4.91125,0.4456194563662375,2.202002861230329
80,5.3775,4.9125,0.44607725321888414,2.1905579399141635
81,5.1,4.91375,0.4250185979971388,2.089842632331903
82,5.355,4.91125,0.44626037195994284,2.1905579399141635
83,5.365,4.9125,0.44754220314735343,2.1974248927038627
84,5.3675,4.90875,0.44726752503576545,2.1928469241773962
85,5.3725,4.91125,0.4477253218884121,2.1974248927038627
86,5.375,4.91125,0.4464434907010015,2.1928469241773962
87,5.34,4.91375,0.44497854077253224,2.185979971387697
88,5.3575,4.91,0.4464434907010015,2.1928469241773962
89,5.37,4.9125,0.44726752503576545,2.1974248927038627
90,5.3475,4.91125,0.4456194563662375,2.1905579399141635
91,5.375,4.9125,0.4479084406294707,2.202002861230329
92,5.375,4.9125,0.4458025751072962,2.1905579399141635
93,5.3575,4.91125,0.4464434907010015,2.1928469241773962
94,5.35,4.91125,0.4458025751072962,2.1905579399141635
95,5.365,4.91,0.4477253218884121,2.1974248927038627
96,5.3625,4.91125,0.4469012875536481,2.1928469241773962
97,5.3625,4.91125,0.4469012875536481,2.1928469241773962
98,5.3425,4.91125,0.4469012875536481,2.1928469241773962
99,5.3625,4.91125,0.4469012875536481,2.1928469241773962
100,5.3825,4.91125,0.448549356223176,2.202002861230329
101,5.34,4.91375,0.44607725321888414,2.1905579399141635
102,5.355,4.9125,0.44626037195994284,2.1928469241773962
103,5.3825,4.91125,0.448549356223176,2.202002861230329
104,5.3325,4.91125,0.44809155937052936,2.202002861230329
105,5.3575,4.91125,0.44708440629470675,2.1928469241773962
106,5.3775,4.91,0.44809155937052936,2.202002861230329
107,5.365,4.91125,0.44607725321888414,2.1905579399141635
108,5.37,4.9125,0.4458025751072962,2.1905579399141635
109,5.3625,4.91125,0.4469012875536481,2.1928469241773962
