Sample,EVM1 VSHUNT Results (mV),EVM1 VBUS Results (V),EVM1 CURRENT Results (A),EVM1 POWER Results (W)
0,4.52,4.94125,0.37704148783977115,1.8632331902718169
1,4.5225,4.94,0.3768583690987125,1.860944206008584
2,4.515,4.94125,0.3762174535050072,1.860944206008584
3,4.5325,4.94,0.378964234620887,1.8723891273247497
4,4.5275,4.94,0.37731616595135914,1.8632331902718169
5,4.525,4.94,0.37704148783977115,1.8632331902718169
6,4.505,4.94,0.37731616595135914,1.8632331902718169
7,4.535,4.94,0.3779570815450644,1.8678111587982833
8,4.5425,4.94125,0.3785064377682404,1.8723891273247497
9,4.5425,4.94,0.378964234620887,1.8723891273247497
10,4.505,4.94125,0.37539341917024327,1.8563662374821175
11,4.5025,4.9425,0.3752103004291846,1.8517882689556513
12,4.52,4.93875,0.37539341917024327,1.8517882689556513
13,4.5225,4.94125,0.3768583690987125,1.8632331902718169
14,4.545,4.94,0.3787811158798284,1.8723891273247497
15,4.5175,4.93875,0.37731616595135914,1.8632331902718169
16,4.5125,4.94125,0.37603433476394854,1.8563662374821175
17,4.56,4.94,0.37997138769670963,1.8792560801144493
18,4.51,4.94,0.37814020028612305,1.8678111587982833
19,4.52,4.94125,0.3766752503576538,1.860944206008584
20,4.52,4.94125,0.3766752503576538,1.860944206008584
21,4.55,4.93875,0.3787811158798284,1.8723891273247497
22,4.5325,4.9425,0.3776824034334764,1.8678111587982833
23,4.5175,4.94,0.37649213161659517,1.860944206008584
24,4.545,4.93875,0.37649213161659517,1.860944206008584
25,4.5375,4.94125,0.37731616595135914,1.8632331902718169
26,4.565,4.94125,0.38042918454935626,1.8792560801144493
27,4.5225,4.94,0.37438626609442066,1.8494992846924179
28,4.535,4.93875,0.37649213161659517,1.860944206008584
29,4.53,4.94,0.3774992846924178,1.8632331902718169
30,4.54,4.93875,0.37731616595135914,1.8632331902718169
31,4.5325,4.94,0.37832331902718175,1.8678111587982833
32,4.4975,4.94125,0.37475250357653794,1.8517882689556513
33,4.51,4.94,0.37731616595135914,1.8632331902718169
34,4.5225,4.94125,0.3766752503576538,1.860944206008584
35,4.5,4.94,0.37502718168812593,1.8517882689556513
36,4.5175,4.94,0.3762174535050072,1.860944206008584
37,4.5375,4.94125,0.3752103004291846,1.8517882689556513
38,4.52,4.94,0.3766752503576538,1.860944206008584
39,4.5225,4.93875,0.3768583690987125,1.8563662374821175
40,4.53,4.94,0.37704148783977115,1.8632331902718169
41,4.51,4.94,0.3758512160228899,1.8563662374821175
42,4.515,4.94125,0.3762174535050072,1.860944206008584
43,4.5225,4.94,0.3774992846924178,1.8632331902718169
44,4.5325,4.93875,0.3776824034334764,1.8632331902718169
45,4.53,4.94,0.3774992846924178,1.8632331902718169
46,4.5325,4.94,0.3776824034334764,1.8632331902718169
47,4.53,4.94125,0.3774992846924178,1.8632331902718169
48,4.53,4.94,0.3774992846924178,1.8632331902718169
49,4.5225,4.94,0.37475250357653794,1.8517882689556513
50,4.5275,4.94125,0.37731616595135914,1.8632331902718169
51,4.5125,4.94125,0.37603433476394854,1.8563662374821175
52,4.53,4.94,0.3729213161659514,1.840343347639485
53,4.52,4.94,0.3766752503576538,1.860944206008584
54,4.5325,4.93875,0.3776824034334764,1.8632331902718169
55,4.53,4.94,0.3787811158798284,1.8723891273247497
56,4.53,4.94,0.3774992846924178,1.8632331902718169
57,4.5325,4.94,0.3776824034334764,1.8632331902718169
58,4.5325,4.94,0.3768583690987125,1.860944206008584
59,4.525,4.94125,0.37704148783977115,1.8632331902718169
60,4.5375,4.94125,0.37814020028612305,1.8678111587982833
61,4.53,4.94125,0.37649213161659517,1.860944206008584
62,4.515,4.94125,0.3762174535050072,1.860944206008584
63,4.5175,4.94125,0.37649213161659517,1.860944206008584
64,4.53,4.94125,0.3774992846924178,1.8632331902718169
65,4.5425,4.94,0.3774992846924178,1.8632331902718169
66,4.5275,4.94125,0.37731616595135914,1.8632331902718169
67,4.5225,4.94125,0.3766752503576538,1.860944206008584
68,4.535,4.94125,0.3776824034334764,1.8678111587982833
69,4.5375,4.94125,0.37814020028612305,1.8678111587982833
70,4.52,4.94125,0.3774992846924178,1.8632331902718169
71,4.53,4.94125,0.37731616595135914,1.8632331902718169
72,4.5325,4.94,0.3776824034334764,1.8632331902718169
73,4.525,4.94,0.3774992846924178,1.8632331902718169
74,4.52,4.94,0.3774992846924178,1.8632331902718169
75,4.525,4.94,0.37704148783977115,1.8632331902718169
76,4.525,4.94125,0.3774992846924178,1.8632331902718169
77,4.515,4.94,0.3776824034334764,1.8632331902718169
78,4.525,4.9375,0.37704148783977115,1.860944206008584
79,4.535,4.94,0.3779570815450644,1.8678111587982833
80,4.5225,4.94,0.37731616595135914,1.8632331902718169
81,4.5225,4.94125,0.3768583690987125,1.8632331902718169
82,4.5225,4.94,0.3768583690987125,1.860944206008584
83,4.5225,4.94125,0.37731616595135914,1.8632331902718169
84,4.515,4.94,0.3762174535050072,1.860944206008584
85,4.5175,4.94125,0.37649213161659517,1.860944206008584
86,4.54,4.93875,0.37704148783977115,1.8632331902718169
87,4.5175,4.94,0.37649213161659517,1.860944206008584
88,4.5375,4.94,0.37814020028612305,1.8678111587982833
89,4.525,4.94,0.37731616595135914,1.8632331902718169
90,4.5375,4.94,0.37814020028612305,1.8678111587982833
91,4.525,4.94,0.37704148783977115,1.8632331902718169
92,4.5175,4.94,0.3779570815450644,1.8678111587982833
93,4.525,4.94125,0.37704148783977115,1.8632331902718169
94,4.5225,4.93875,0.3768583690987125,1.860944206008584
95,4.52,4.93875,0.3774992846924178,1.8632331902718169
96,4.5225,4.94,0.3768583690987125,1.860944206008584
97,4.5275,4.93875,0.37731616595135914,1.8632331902718169
98,4.52,4.94,0.37603433476394854,1.8563662374821175
99,4.515,4.94125,0.3762174535050072,1.860944206008584
100,4.5075,4.94,0.3756680972818312,1.8563662374821175
101,4.53,4.94,0.37731616595135914,1.8632331902718169
102,4.5375,4.94,0.37704148783977115,1.8632331902718169
103,4.5275,4.94,0.37731616595135914,1.8632331902718169
104,4.5375,4.94125,0.37814020028612305,1.8678111587982833
105,4.53,4.94125,0.3774992846924178,1.8632331902718169
106,4.525,4.94125,0.37704148783977115,1.8632331902718169
107,4.5175,4.94,0.378964234620887,1.8723891273247497
108,4.535,4.94,0.37704148783977115,1.8632331902718169
109,4.5325,4.94125,0.3776824034334764,1.8678111587982833
110,4.515,4.94,0.37649213161659517,1.860944206008584
111,4.5225,4.94,0.3766752503576538,1.860944206008584
112,4.535,4.94,0.3779570815450644,1.8678111587982833
113,4.515,4.94125,0.37814020028612305,1.8678111587982833
114,4.54,4.94,0.37704148783977115,1.8632331902718169
115,4.5325,4.94,0.3776824034334764,1.8632331902718169
116,4.5275,4.93875,0.37731616595135914,1.8632331902718169
117,4.5275,4.94,0.3779570815450644,1.8678111587982833
118,4.505,4.94125,0.37539341917024327,1.8563662374821175
119,4.5175,4.94,0.37649213161659517,1.860944206008584
120,4.5125,4.94,0.3774992846924178,1.8632331902718169
121,4.5275,4.94,0.37731616595135914,1.8632331902718169
122,4.515,4.94,0.3762174535050072,1.860944206008584
123,4.525,4.93875,0.37814020028612305,1.8678111587982833
124,4.525,4.94125,0.37704148783977115,1.8632331902718169
125,4.515,4.94,0.3762174535050072,1.860944206008584
126,4.515,4.94125,0.37649213161659517,1.860944206008584
127,4.525,4.94,0.37704148783977115,1.8632331902718169
128,4.5275,4.9425,0.37731616595135914,1.8632331902718169
129,4.54,4.94,0.37704148783977115,1.8632331902718169
130,4.54,4.94,0.37832331902718175,1.8678111587982833
131,4.53,4.94125,0.3774992846924178,1.8632331902718169
132,4.5275,4.94,0.3779570815450644,1.8678111587982833
133,4.535,4.94,0.3779570815450644,1.8678111587982833
134,4.51,4.94125,0.3758512160228899,1.8563662374821175
135,4.5225,4.94,0.37832331902718175,1.8678111587982833
136,4.5225,4.94125,0.3768583690987125,1.8632331902718169
137,4.53,4.94,0.3774992846924178,1.8632331902718169
138,4.5325,4.94125,0.3776824034334764,1.8678111587982833
139,4.53,4.94125,0.3774992846924178,1.8632331902718169
140,4.52,4.94125,0.3766752503576538,1.860944206008584
141,4.535,4.94,0.37704148783977115,1.8632331902718169
142,4.525,4.94125,0.37832331902718175,1.8678111587982833
143,4.53,4.94,0.3774992846924178,1.8632331902718169
144,4.5275,4.94125,0.37649213161659517,1.860944206008584
145,4.535,4.94,0.37731616595135914,1.8632331902718169
146,4.5325,4.94125,0.3776824034334764,1.8678111587982833
147,4.525,4.94,0.37649213161659517,1.860944206008584
148,4.52,4.94,0.37539341917024327,1.8517882689556513
149,4.535,4.93875,0.3779570815450644,1.8678111587982833
150,4.5275,4.94125,0.37704148783977115,1.8632331902718169
151,4.525,4.94,0.3766752503576538,1.860944206008584
152,4.53,4.94,0.3774992846924178,1.8632331902718169
153,4.5275,4.94125,0.37731616595135914,1.8632331902718169
154,4.525,4.94125,0.3774992846924178,1.8632331902718169
155,4.5275,4.94,0.37731616595135914,1.8632331902718169
156,4.5225,4.94125,0.3768583690987125,1.8632331902718169
157,4.5375,4.94125,0.3774992846924178,1.8632331902718169
158,4.545,4.94,0.3787811158798284,1.8723891273247497
159,4.5225,4.94,0.3768583690987125,1.860944206008584
160,4.525,4.94,0.3766752503576538,1.860944206008584
161,4.53,4.94,0.3774992846924178,1.8632331902718169
162,4.53,4.94,0.3774992846924178,1.8632331902718169
163,4.5225,4.94125,0.37649213161659517,1.860944206008584
164,4.5275,4.94125,0.37731616595135914,1.8632331902718169
165,4.53,4.94,0.3774992846924178,1.8632331902718169
166,4.53,4.94,0.3766752503576538,1.860944206008584
167,4.53,4.93875,0.3774992846924178,1.8632331902718169
168,4.525,4.94,0.37704148783977115,1.8632331902718169
169,4.515,4.94,0.37704148783977115,1.8632331902718169
170,4.525,4.94,0.37704148783977115,1.8632331902718169
171,4.5325,4.94125,0.3776824034334764,1.8678111587982833
172,4.5075,4.9425,0.3758512160228899,1.8563662374821175
173,4.525,4.94125,0.37704148783977115,1.8632331902718169
174,4.52,4.94,0.3766752503576538,1.860944206008584
175,4.5175,4.94125,0.37731616595135914,1.8632331902718169
176,4.5175,4.94125,0.37649213161659517,1.860944206008584
177,4.5375,4.9425,0.37814020028612305,1.8678111587982833
178,4.525,4.94125,0.3766752503576538,1.860944206008584
179,4.5275,4.94,0.37603433476394854,1.8563662374821175
180,4.5325,4.94,0.3776824034334764,1.8632331902718169
181,4.51,4.94125,0.3766752503576538,1.860944206008584
182,4.535,4.9375,0.3774992846924178,1.8632331902718169
183,4.5175,4.94,0.37649213161659517,1.860944206008584
184,4.5375,4.94125,0.3768583690987125,1.8632331902718169
185,4.5275,4.94125,0.3776824034334764,1.8678111587982833
186,4.5325,4.9425,0.3776824034334764,1.8678111587982833
187,4.515,4.94125,0.3774992846924178,1.8632331902718169
188,4.5075,4.94125,0.37438626609442066,1.8494992846924179
189,4.52,4.9375,0.3766752503576538,1.860944206008584
190,4.525,4.93875,0.37649213161659517,1.860944206008584
191,4.5225,4.94125,0.3774992846924178,1.8632331902718169
192,4.53,4.94125,0.3774992846924178,1.8632331902718169
193,4.535,4.94125,0.3779570815450644,1.8678111587982833
194,4.5175,4.94,0.37731616595135914,1.8632331902718169
195,4.5275,4.94125,0.37731616595135914,1.8632331902718169
196,4.5275,4.9375,0.37731616595135914,1.8632331902718169
197,4.515,4.94,0.3787811158798284,1.8723891273247497
198,4.5475,4.94,0.378964234620887,1.8723891273247497
199,4.52,4.9375,0.3766752503576538,1.860944206008584
200,4.5525,4.9375,0.3774992846924178,1.8632331902718169
201,4.5175,4.94,0.37649213161659517,1.860944206008584
202,4.5375,4.94125,0.37814020028612305,1.8678111587982833
203,4.515,4.94125,0.37814020028612305,1.8678111587982833
204,4.5275,4.9425,0.37731616595135914,1.8632331902718169
205,4.5275,4.94125,0.37731616595135914,1.8632331902718169
206,4.5525,4.94,0.379788268955651,1.8746781115879831
207,4.5275,4.94125,0.37731616595135914,1.8632331902718169
208,4.4875,4.9425,0.373928469241774,1.8494992846924179
209,4.5225,4.94125,0.37649213161659517,1.860944206008584
210,4.525,4.93875,0.37704148783977115,1.8632331902718169
211,4.5075,4.94125,0.3756680972818312,1.8563662374821175
212,4.5075,4.94125,0.37539341917024327,1.8563662374821175
213,4.505,4.93875,0.37539341917024327,1.8517882689556513
214,4.5475,4.9425,0.378964234620887,1.8723891273247497
215,4.545,4.94125,0.37731616595135914,1.8632331902718169
216,4.525,4.9425,0.37704148783977115,1.8632331902718169
217,4.5125,4.94125,0.37603433476394854,1.8563662374821175
218,4.53,4.93875,0.3766752503576538,1.860944206008584
219,4.5275,4.94125,0.373928469241774,1.8494992846924179
220,4.5475,4.94,0.378964234620887,1.8723891273247497
221,4.52,4.94,0.37374535050071533,1.8449213161659515
222,4.525,4.94,0.37603433476394854,1.8563662374821175
223,4.535,4.94,0.3779570815450644,1.8678111587982833
224,4.5275,4.94125,0.37731616595135914,1.8632331902718169
225,4.53,4.94,0.37731616595135914,1.8632331902718169
226,4.515,4.94125,0.3762174535050072,1.860944206008584
227,4.5275,4.94,0.3779570815450644,1.8678111587982833
228,4.5275,4.94,0.37649213161659517,1.860944206008584
229,4.525,4.94125,0.37704148783977115,1.8632331902718169
230,4.525,4.94,0.3802460658082976,1.8792560801144493
231,4.52,4.94125,0.37914735336194566,1.8746781115879831
232,4.53,4.94,0.3774992846924178,1.8632331902718169
233,4.525,4.94,0.37704148783977115,1.8632331902718169
234,4.525,4.94125,0.37704148783977115,1.8632331902718169
235,4.5275,4.94,0.37731616595135914,1.8632331902718169
236,4.53,4.94125,0.3774992846924178,1.8632331902718169
237,4.53,4.94125,0.3762174535050072,1.860944206008584
238,4.5275,4.94,0.37731616595135914,1.8632331902718169
239,4.5225,4.94,0.3768583690987125,1.860944206008584
240,4.5225,4.94,0.37704148783977115,1.8632331902718169
241,4.5275,4.94,0.37731616595135914,1.8632331902718169
242,4.535,4.94,0.3779570815450644,1.8678111587982833
243,4.53,4.94,0.3779570815450644,1.8678111587982833
244,4.525,4.94125,0.37704148783977115,1.8632331902718169
245,4.5275,4.94125,0.37731616595135914,1.8632331902718169
246,4.54,4.94,0.3762174535050072,1.860944206008584
247,4.53,4.94125,0.3774992846924178,1.8632331902718169
248,4.5125,4.94125,0.37603433476394854,1.8563662374821175
249,4.5425,4.94,0.3768583690987125,1.860944206008584
250,4.525,4.94,0.37704148783977115,1.8632331902718169
251,4.525,4.94,0.37704148783977115,1.8632331902718169
252,4.5275,4.94,0.3766752503576538,1.860944206008584
253,4.5225,4.94,0.3768583690987125,1.860944206008584
254,4.5225,4.94125,0.3768583690987125,1.8632331902718169
255,4.5275,4.9425,0.37704148783977115,1.8632331902718169
256,4.505,4.94,0.37731616595135914,1.8632331902718169
257,4.515,4.9425,0.3762174535050072,1.860944206008584
258,4.51,4.94125,0.37832331902718175,1.8678111587982833
259,4.5225,4.94125,0.3779570815450644,1.8678111587982833
260,4.5075,4.94,0.3756680972818312,1.8563662374821175
261,4.5225,4.94,0.3768583690987125,1.860944206008584
262,4.5175,4.94,0.37649213161659517,1.860944206008584
263,4.5,4.94,0.37502718168812593,1.8517882689556513
264,4.5225,4.94,0.3779570815450644,1.8678111587982833
265,4.53,4.94,0.3768583690987125,1.860944206008584
266,4.54,4.94125,0.37832331902718175,1.8678111587982833
267,4.52,4.94,0.3776824034334764,1.8632331902718169
268,4.5325,4.94,0.3779570815450644,1.8678111587982833
269,4.5325,4.94125,0.3776824034334764,1.8678111587982833
270,4.5275,4.93875,0.37731616595135914,1.8632331902718169
271,4.5175,4.94,0.37649213161659517,1.860944206008584
272,4.5125,4.94,0.37603433476394854,1.8563662374821175
273,4.515,4.94,0.3762174535050072,1.860944206008584
274,4.5175,4.94125,0.3756680972818312,1.8563662374821175
275,4.5175,4.94,0.37649213161659517,1.860944206008584
276,4.5225,4.94125,0.3768583690987125,1.8632331902718169
277,4.515,4.94125,0.3779570815450644,1.8678111587982833
278,4.53,4.94125,0.3774992846924178,1.8632331902718169
279,4.51,4.94,0.3758512160228899,1.8563662374821175
280,4.5375,4.94125,0.37814020028612305,1.8678111587982833
281,4.5275,4.94125,0.37731616595135914,1.8632331902718169
282,4.53,4.94125,0.3774992846924178,1.8632331902718169
283,4.525,4.94,0.3762174535050072,1.860944206008584
284,4.5275,4.94125,0.37731616595135914,1.8632331902718169
285,4.52,4.93875,0.3766752503576538,1.860944206008584
286,4.5325,4.94,0.37704148783977115,1.8632331902718169
287,4.53,4.94125,0.3774992846924178,1.8632331902718169
288,4.515,4.94,0.3762174535050072,1.860944206008584
289,4.53,4.94,0.37731616595135914,1.8632331902718169
290,4.53,4.94,0.3774992846924178,1.8632331902718169
291,4.5175,4.94125,0.37649213161659517,1.860944206008584
292,4.51,4.94,0.3779570815450644,1.8678111587982833
293,4.5225,4.93875,0.3768583690987125,1.860944206008584
294,4.53,4.94,0.3774992846924178,1.8632331902718169
295,4.5225,4.93875,0.37731616595135914,1.8632331902718169
296,4.5375,4.94125,0.3779570815450644,1.8678111587982833
297,4.505,4.9425,0.37539341917024327,1.8563662374821175
298,4.5475,4.94125,0.3779570815450644,1.8678111587982833
299,4.5275,4.94,0.3758512160228899,1.8563662374821175
300,4.53,4.94,0.3774992846924178,1.8632331902718169
301,4.525,4.94125,0.37649213161659517,1.860944206008584
302,4.525,4.94,0.3774992846924178,1.8632331902718169
303,4.5125,4.94,0.37603433476394854,1.8563662374821175
304,4.5375,4.94,0.3768583690987125,1.860944206008584
305,4.53,4.94125,0.3752103004291846,1.8517882689556513
306,4.5325,4.94125,0.3776824034334764,1.8678111587982833
307,4.52,4.94125,0.37832331902718175,1.8678111587982833
308,4.52,4.94125,0.3766752503576538,1.860944206008584
309,4.52,4.94125,0.3766752503576538,1.860944206008584
310,4.525,4.94,0.37704148783977115,1.8632331902718169
311,4.53,4.94,0.3762174535050072,1.860944206008584
312,4.51,4.94,0.3758512160228899,1.8563662374821175
313,4.515,4.94,0.3762174535050072,1.860944206008584
314,4.51,4.94,0.37649213161659517,1.860944206008584
315,4.53,4.94,0.3774992846924178,1.8632331902718169
316,4.52,4.94,0.3766752503576538,1.860944206008584
317,4.5225,4.94125,0.37704148783977115,1.8632331902718169
318,4.53,4.94,0.3774992846924178,1.8632331902718169
319,4.515,4.94125,0.3762174535050072,1.860944206008584
320,4.5175,4.94125,0.3766752503576538,1.860944206008584
321,4.5275,4.94,0.37731616595135914,1.8632331902718169
322,4.525,4.94,0.37704148783977115,1.8632331902718169
323,4.5225,4.94125,0.3768583690987125,1.8632331902718169
324,4.5225,4.94125,0.3768583690987125,1.8632331902718169
325,4.525,4.94125,0.37704148783977115,1.8632331902718169
326,4.5225,4.94,0.3774992846924178,1.8632331902718169
327,4.5175,4.94125,0.37649213161659517,1.860944206008584
328,4.5275,4.94,0.37731616595135914,1.8632331902718169
329,4.5325,4.94,0.3779570815450644,1.8678111587982833
330,4.5175,4.94,0.37649213161659517,1.860944206008584
331,4.525,4.94125,0.37704148783977115,1.8632331902718169
332,4.5275,4.94,0.37704148783977115,1.8632331902718169
333,4.5325,4.94,0.3768583690987125,1.860944206008584
334,4.52,4.94,0.3766752503576538,1.860944206008584
335,4.525,4.94125,0.3768583690987125,1.8632331902718169
336,4.5225,4.94,0.3768583690987125,1.860944206008584
337,4.5225,4.94125,0.3768583690987125,1.8632331902718169
338,4.5225,4.94125,0.3766752503576538,1.860944206008584
339,4.5225,4.94,0.3774992846924178,1.8632331902718169
340,4.5325,4.94,0.3776824034334764,1.8632331902718169
341,4.52,4.93875,0.37603433476394854,1.8563662374821175
342,4.53,4.93875,0.3774992846924178,1.8632331902718169
343,4.51,4.94125,0.3758512160228899,1.8563662374821175
344,4.52,4.94125,0.3779570815450644,1.8678111587982833
345,4.5325,4.94,0.3776824034334764,1.8632331902718169
346,4.545,4.94,0.3787811158798284,1.8723891273247497
347,4.535,4.94,0.3762174535050072,1.860944206008584
348,4.505,4.9425,0.3776824034334764,1.8678111587982833
349,4.53,4.94125,0.3774992846924178,1.8632331902718169
350,4.535,4.94125,0.3779570815450644,1.8678111587982833
351,4.54,4.94,0.3766752503576538,1.860944206008584
352,4.525,4.94125,0.37704148783977115,1.8632331902718169
353,4.5375,4.94125,0.37814020028612305,1.8678111587982833
354,4.5125,4.94125,0.3779570815450644,1.8678111587982833
355,4.5275,4.94125,0.37731616595135914,1.8632331902718169
356,4.5375,4.94125,0.37814020028612305,1.8678111587982833
357,4.545,4.94,0.3779570815450644,1.8678111587982833
358,4.5525,4.94125,0.37933047210300436,1.8746781115879831
359,4.54,4.94,0.37832331902718175,1.8678111587982833
360,4.5425,4.94125,0.3779570815450644,1.8678111587982833
361,4.51,4.9425,0.3758512160228899,1.8563662374821175
362,4.5325,4.94125,0.3776824034334764,1.8678111587982833
363,4.5225,4.94125,0.37731616595135914,1.8632331902718169
364,4.55,4.94125,0.37914735336194566,1.8746781115879831
365,4.5225,4.94,0.3768583690987125,1.860944206008584
366,4.5175,4.94125,0.37438626609442066,1.8494992846924179
