Sample,EVM1 VSHUNT Results (mV),EVM1 VBUS Results (V),EVM1 CURRENT Results (A),EVM1 POWER Results (W)
0,0.8075,5.1925,0.06857796852646639,0.3570815450643777
1,0.7925,5.2075,0.06601430615164522,0.34563662374821175
2,1.565,5.1625,0.13038054363376253,0.6706723891273249
3,1.6075,5.1375,0.11628040057224608,0.5974248927038627
4,0.9625,5.18125,0.07416309012875537,0.38226037195994284
5,0.71,5.1925,0.05914735336194564,0.30672389127324756
6,0.8375,5.18875,0.06564806866952791,0.3410586552217454
7,0.9025,5.18125,0.059605150214592284,0.30672389127324756
8,0.7075,5.18375,0.058964234620886985,0.30672389127324756
9,0.675,5.2075,0.07123319027181689,0.37081545064377686
10,0.665,5.21,0.07352217453505008,0.38226037195994284
11,0.9375,5.18,0.07810014306151646,0.40515021459227474
12,0.855,5.18875,0.06683834048640916,0.34563662374821175
13,0.945,5.17125,0.06519027181688127,0.33648068669527903
14,0.995,5.1975,0.08295278969957083,0.43032904148783985
15,0.8975,5.18375,0.06271816881258942,0.32732474964234626
16,0.9125,5.18125,0.059605150214592284,0.30672389127324756
17,0.7075,5.185,0.058964234620886985,0.30672389127324756
18,0.7175,5.21,0.05978826895565094,0.3113018597997139
19,0.7075,5.21125,0.06335908440629472,0.32961373390557946
20,0.795,5.215,0.0662889842632332,0.34563662374821175
21,0.8425,5.21625,0.07022603719599428,0.36852646638054365
22,0.6675,5.21,0.07169098712446352,0.37539341917024327
23,0.8725,5.2125,0.07269814020028613,0.3776824034334764
24,0.8725,5.21625,0.07269814020028613,0.3776824034334764
25,0.85,5.1875,0.06436623748211731,0.3341917024320458
26,0.885,5.17875,0.07370529327610874,0.38226037195994284
27,0.715,5.19375,0.059605150214592284,0.3113018597997139
28,0.91,5.18,0.060246065808297576,0.3113018597997139
29,0.715,5.19625,0.059605150214592284,0.3113018597997139
30,0.7825,5.20625,0.06519027181688127,0.33648068669527903
31,0.9725,5.17125,0.05914735336194564,0.30672389127324756
32,0.7925,5.2125,0.06601430615164522,0.34563662374821175
33,0.7575,5.185,0.06308440629470673,0.32732474964234626
34,0.9025,5.1775,0.05878111587982833,0.30443490701001436
35,0.6925,5.18375,0.0576824034334764,0.29985693848354794
36,0.74,5.19125,0.061711015736766815,0.3181688125894135
37,0.81,5.195,0.05603433476394851,0.2929899856938484
38,0.695,5.2025,0.05795708154506438,0.29985693848354794
39,0.6975,5.2025,0.05814020028612304,0.30443490701001436
40,0.6925,5.20375,0.06876108726752504,0.3570815450643777
41,0.845,5.1925,0.08267811158798284,0.4280400572246066
42,0.71,5.18375,0.05914735336194564,0.30672389127324756
43,0.7525,5.20125,0.07517024320457798,0.3891273247496424
44,0.89,5.18,0.06125321888412018,0.3181688125894135
45,0.7,5.18625,0.05832331902718169,0.30443490701001436
46,0.7675,5.19875,0.07233190271816882,0.37539341917024327
47,0.67,5.21,0.07251502145922747,0.3776824034334764
48,0.755,5.21375,0.06290128755364807,0.32732474964234626
49,0.78,5.19125,0.06601430615164522,0.3410586552217454
50,0.72,5.20125,0.069585121602289,0.3639484978540773
51,0.84,5.2025,0.07004291845493563,0.3639484978540773
52,0.875,5.185,0.05704148783977111,0.2952789699570816
53,0.81,5.19625,0.05603433476394851,0.2929899856938484
54,0.69,5.2025,0.057499284692417746,0.29985693848354794
55,0.6825,5.20625,0.056858369098712454,0.2952789699570816
56,0.88,5.18875,0.08038912732474965,0.41659513590844066
57,0.71,5.1825,0.05914735336194564,0.30672389127324756
58,0.7175,5.195,0.05978826895565094,0.3113018597997139
59,0.74,5.20125,0.07333905579399143,0.38226037195994284
60,0.715,5.18,0.059605150214592284,0.30672389127324756
61,0.745,5.2025,0.062077253218884125,0.32274678111587984
62,0.7175,5.20375,0.06876108726752504,0.3570815450643777
63,0.85,5.1975,0.07086695278969958,0.36852646638054365
64,0.7625,5.2125,0.06354220314735337,0.32961373390557946
65,0.72,5.20125,0.06775393419170243,0.35250357653791137
66,2.22,5.1125,0.18504148783977112,0.9453505007153076
67,1.235,5.16125,0.10291273247496424,0.5333333333333334
