Sample,EVM1 VSHUNT Results (mV),EVM1 VBUS Results (V),EVM1 CURRENT Results (A),EVM1 POWER Results (W)
0,4.7775,4.88,0.39919885550786843,1.9456366237482121
1,4.775,4.88,0.39791702432045783,1.9433476394849787
2,4.79,4.88125,0.39919885550786843,1.9502145922746783
3,4.7725,4.88125,0.39919885550786843,1.9502145922746783
4,4.785,4.88125,0.3987410586552218,1.9456366237482121
5,4.7875,4.8825,0.39892417739628044,1.9456366237482121
6,4.785,4.88125,0.39919885550786843,1.9502145922746783
7,4.79,4.88125,0.39919885550786843,1.9502145922746783
8,4.785,4.88125,0.3987410586552218,1.9456366237482121
9,4.775,4.88125,0.3987410586552218,1.9456366237482121
10,4.7825,4.88,0.3985579399141631,1.9456366237482121
11,4.78,4.88,0.39837482117310447,1.9433476394849787
12,4.78,4.8825,0.39892417739628044,1.9456366237482121
13,4.785,4.8825,0.3987410586552218,1.9456366237482121
14,4.7925,4.88125,0.3993819742489271,1.9502145922746783
15,4.785,4.88125,0.3985579399141631,1.9456366237482121
16,4.7825,4.8825,0.3985579399141631,1.9456366237482121
17,4.7875,4.88125,0.39892417739628044,1.9456366237482121
18,4.7775,4.8825,0.4003891273247497,1.9547925608011447
19,4.7875,4.88125,0.39892417739628044,1.9456366237482121
20,4.7875,4.8825,0.39892417739628044,1.9456366237482121
21,4.7925,4.88,0.39791702432045783,1.9433476394849787
22,4.7775,4.8825,0.3977339055793992,1.9433476394849787
23,4.7975,4.88125,0.3997482117310444,1.9502145922746783
24,4.7825,4.8825,0.3997482117310444,1.9502145922746783
25,4.795,4.88,0.39919885550786843,1.9456366237482121
26,4.785,4.88125,0.3987410586552218,1.9456366237482121
27,4.785,4.87875,0.3987410586552218,1.9456366237482121
28,4.79,4.88125,0.3993819742489271,1.9502145922746783
29,4.78,4.88,0.39837482117310447,1.9433476394849787
30,4.785,4.88,0.3981001430615165,1.9433476394849787
31,4.7875,4.88,0.3977339055793992,1.9433476394849787
32,4.785,4.8825,0.3987410586552218,1.9456366237482121
33,4.795,4.88125,0.3969098712446352,1.9387696709585123
34,4.7725,4.88125,0.3995650929899857,1.9502145922746783
35,4.795,4.88125,0.3995650929899857,1.9502145922746783
36,4.77,4.88,0.39837482117310447,1.9433476394849787
37,4.785,4.88125,0.39919885550786843,1.9502145922746783
38,4.785,4.88125,0.3987410586552218,1.9456366237482121
39,4.7775,4.88125,0.3981001430615165,1.9433476394849787
40,4.785,4.88,0.3987410586552218,1.9456366237482121
41,4.7825,4.88125,0.3985579399141631,1.9456366237482121
42,4.785,4.8825,0.3987410586552218,1.9456366237482121
43,4.785,4.88125,0.3987410586552218,1.9456366237482121
44,4.7975,4.8825,0.3997482117310444,1.9502145922746783
45,4.7775,4.88125,0.3981001430615165,1.9433476394849787
46,4.7975,4.88125,0.3977339055793992,1.9433476394849787
47,4.785,4.8825,0.3987410586552218,1.9456366237482121
48,4.785,4.88,0.3987410586552218,1.9456366237482121
49,4.79,4.88125,0.3987410586552218,1.9456366237482121
50,4.79,4.88125,0.39919885550786843,1.9502145922746783
51,4.7725,4.88,0.3977339055793992,1.9433476394849787
52,4.7975,4.88125,0.3974592274678112,1.9387696709585123
53,4.7775,4.88125,0.3981001430615165,1.9433476394849787
54,4.78,4.88125,0.39837482117310447,1.9456366237482121
55,4.7825,4.88,0.3985579399141631,1.9456366237482121
56,4.775,4.8825,0.39791702432045783,1.9433476394849787
57,4.8075,4.88125,0.40066380543633767,1.9547925608011447
58,4.79,4.88125,0.39791702432045783,1.9433476394849787
59,4.7775,4.88,0.3981001430615165,1.9433476394849787
60,4.7925,4.88,0.3993819742489271,1.9502145922746783
61,4.7925,4.88125,0.3987410586552218,1.9456366237482121
62,4.7925,4.88125,0.3993819742489271,1.9502145922746783
63,4.7925,4.88125,0.3993819742489271,1.9502145922746783
64,4.795,4.88125,0.39727610872675256,1.9387696709585123
65,4.7725,4.88,0.39919885550786843,1.9456366237482121
66,4.7925,4.88125,0.3993819742489271,1.9502145922746783
67,4.79,4.88125,0.39727610872675256,1.9387696709585123
68,4.7725,4.88,0.39919885550786843,1.9456366237482121
69,4.795,4.88125,0.3995650929899857,1.9502145922746783
70,4.78,4.8825,0.3993819742489271,1.9502145922746783
71,4.7875,4.8825,0.40020600858369104,1.9547925608011447
72,4.7975,4.88125,0.3997482117310444,1.9502145922746783
73,4.795,4.88125,0.39837482117310447,1.9456366237482121
74,4.7875,4.88125,0.39892417739628044,1.9456366237482121
75,4.785,4.88125,0.3987410586552218,1.9456366237482121
76,4.7925,4.88125,0.4003891273247497,1.9547925608011447
77,4.795,4.8825,0.3987410586552218,1.9456366237482121
78,4.795,4.8825,0.3995650929899857,1.9502145922746783
79,4.7975,4.8825,0.3997482117310444,1.9341917024320459
80,4.79,4.88125,0.39837482117310447,1.9456366237482121
81,4.7875,4.8825,0.39892417739628044,1.9456366237482121
82,4.79,4.88125,0.39919885550786843,1.9502145922746783
83,4.8,4.88125,0.3993819742489271,1.9502145922746783
84,4.7775,4.88125,0.3981001430615165,1.9433476394849787
85,4.775,4.88,0.39791702432045783,1.9433476394849787
86,4.785,4.88125,0.3997482117310444,1.9502145922746783
87,4.7825,4.88125,0.3985579399141631,1.9456366237482121
88,4.7925,4.88125,0.3993819742489271,1.9502145922746783
89,4.7825,4.88125,0.40002288984263235,1.9547925608011447
90,4.7775,4.88125,0.3981001430615165,1.9433476394849787
91,4.785,4.88,0.3987410586552218,1.9456366237482121
92,4.7875,4.88,0.39919885550786843,1.9456366237482121
93,4.79,4.88125,0.39919885550786843,1.9502145922746783
94,4.7975,4.88125,0.3997482117310444,1.9502145922746783
95,4.7725,4.88125,0.4003891273247497,1.9547925608011447
96,4.7825,4.88,0.3985579399141631,1.9456366237482121
97,4.7725,4.8825,0.3977339055793992,1.9433476394849787
98,4.795,4.88125,0.3987410586552218,1.9456366237482121
99,4.795,4.88,0.3995650929899857,1.9502145922746783
100,4.785,4.88125,0.3987410586552218,1.9456366237482121
101,4.7875,4.88125,0.3987410586552218,1.9456366237482121
102,4.7975,4.88125,0.3997482117310444,1.9502145922746783
103,4.785,4.88125,0.3987410586552218,1.9456366237482121
104,4.7975,4.88,0.39837482117310447,1.9433476394849787
105,4.78,4.8825,0.39837482117310447,1.9456366237482121
106,4.79,4.88125,0.39919885550786843,1.9502145922746783
107,4.78,4.8825,0.39727610872675256,1.9387696709585123
108,4.7775,4.88125,0.3993819742489271,1.9502145922746783
109,4.7775,4.8825,0.3981001430615165,1.9433476394849787
110,4.79,4.88125,0.3995650929899857,1.9502145922746783
111,4.7825,4.88,0.3981001430615165,1.9433476394849787
112,4.7825,4.88125,0.3985579399141631,1.9456366237482121
113,4.7775,4.88125,0.3969098712446352,1.9387696709585123
114,4.785,4.8825,0.3981001430615165,1.9433476394849787
115,4.8025,4.8825,0.40020600858369104,1.9547925608011447
116,4.7825,4.88,0.3981001430615165,1.9433476394849787
117,4.7775,4.88125,0.40148783977110164,1.9616595135908441
118,4.7775,4.88125,0.3981001430615165,1.9433476394849787
119,4.7775,4.88125,0.3985579399141631,1.9456366237482121
120,4.7875,4.88125,0.39791702432045783,1.9433476394849787
121,4.7825,4.88125,0.3985579399141631,1.9456366237482121
122,4.79,4.88125,0.39919885550786843,1.9502145922746783
123,4.7925,4.88,0.3981001430615165,1.9433476394849787
124,4.79,4.88125,0.39919885550786843,1.9502145922746783
125,4.78,4.88,0.39837482117310447,1.9433476394849787
126,4.785,4.88125,0.3987410586552218,1.9456366237482121
127,4.775,4.88,0.39791702432045783,1.9433476394849787
128,4.78,4.88125,0.39837482117310447,1.9456366237482121
129,4.7975,4.88125,0.3969098712446352,1.9387696709585123
130,4.775,4.88125,0.39791702432045783,1.9433476394849787
131,4.7925,4.88125,0.3993819742489271,1.9502145922746783
132,4.7825,4.8825,0.3977339055793992,1.9433476394849787
133,4.7875,4.8825,0.39892417739628044,1.9456366237482121
134,4.8025,4.88,0.40020600858369104,1.9547925608011447
135,4.775,4.88125,0.39791702432045783,1.9433476394849787
136,4.785,4.88125,0.3987410586552218,1.9456366237482121
137,4.7875,4.88125,0.39892417739628044,1.9456366237482121
138,4.7925,4.88125,0.40103004291845495,1.9570815450643777
139,4.7925,4.88,0.3993819742489271,1.9502145922746783
140,4.7875,4.88125,0.39892417739628044,1.9456366237482121
141,4.7825,4.88125,0.4008469241773963,1.9570815450643777
142,4.8025,4.88125,0.40020600858369104,1.9547925608011447
143,4.785,4.88,0.3987410586552218,1.9456366237482121
144,4.785,4.88125,0.3981001430615165,1.9433476394849787
145,4.7775,4.8825,0.3981001430615165,1.9433476394849787
146,4.79,4.8825,0.39919885550786843,1.9502145922746783
147,4.7775,4.8825,0.40020600858369104,1.9547925608011447
148,4.78,4.88125,0.39837482117310447,1.9456366237482121
149,4.7825,4.88,0.3985579399141631,1.9456366237482121
150,4.78,4.88125,0.39791702432045783,1.9433476394849787
151,4.7825,4.88,0.3995650929899857,1.9502145922746783
152,4.78,4.88125,0.39837482117310447,1.9456366237482121
153,4.795,4.88,0.3987410586552218,1.9456366237482121
154,4.78,4.88125,0.3995650929899857,1.9502145922746783
155,4.7825,4.88125,0.3985579399141631,1.9456366237482121
156,4.7875,4.87875,0.39919885550786843,1.9456366237482121
157,4.785,4.88125,0.3985579399141631,1.9456366237482121
158,4.7875,4.88125,0.39892417739628044,1.9456366237482121
159,4.795,4.8825,0.40020600858369104,1.9547925608011447
160,4.7925,4.88125,0.3964520743919886,1.9341917024320459
161,4.79,4.88125,0.39919885550786843,1.9502145922746783
162,4.78,4.88125,0.3987410586552218,1.9456366237482121
163,4.795,4.88125,0.39709298998569387,1.9387696709585123
164,4.8,4.88,0.40002288984263235,1.9547925608011447
165,4.79,4.88125,0.39919885550786843,1.9456366237482121
166,4.775,4.88,0.3969098712446352,1.9341917024320459
167,4.7775,4.88125,0.3981001430615165,1.9433476394849787
168,4.8025,4.8825,0.40020600858369104,1.9547925608011447
169,4.7825,4.8825,0.3981001430615165,1.9433476394849787
170,4.7925,4.88125,0.3993819742489271,1.9502145922746783
171,4.7975,4.88,0.3997482117310444,1.9502145922746783
172,4.7875,4.8825,0.39919885550786843,1.9502145922746783
173,4.7825,4.88125,0.3985579399141631,1.9456366237482121
174,4.7825,4.88125,0.3985579399141631,1.9456366237482121
175,4.7925,4.88125,0.39791702432045783,1.9433476394849787
176,4.79,4.88125,0.39919885550786843,1.9502145922746783
177,4.78,4.88125,0.39837482117310447,1.9456366237482121
178,4.8025,4.88125,0.3985579399141631,1.9456366237482121
179,4.7925,4.88125,0.3993819742489271,1.9502145922746783
180,4.7775,4.88125,0.3981001430615165,1.9433476394849787
181,4.7825,4.88125,0.3987410586552218,1.9456366237482121
182,4.7875,4.88,0.39892417739628044,1.9456366237482121
183,4.785,4.8825,0.3987410586552218,1.9456366237482121
184,4.79,4.8825,0.39919885550786843,1.9502145922746783
185,4.7925,4.88125,0.3993819742489271,1.9502145922746783
186,4.7725,4.88,0.3977339055793992,1.9433476394849787
187,4.795,4.87875,0.39663519313304724,1.9341917024320459
188,4.7875,4.88125,0.39892417739628044,1.9456366237482121
189,4.7975,4.88125,0.3997482117310444,1.9502145922746783
190,4.7975,4.88125,0.3993819742489271,1.9502145922746783
191,4.79,4.8825,0.39919885550786843,1.9502145922746783
192,4.7775,4.88125,0.3981001430615165,1.9433476394849787
193,4.7875,4.87875,0.39892417739628044,1.9456366237482121
194,4.7825,4.8825,0.39892417739628044,1.9456366237482121
195,4.79,4.88,0.39919885550786843,1.9456366237482121
196,4.7975,4.88125,0.3997482117310444,1.9502145922746783
197,4.7925,4.8825,0.3985579399141631,1.9456366237482121
198,4.7875,4.88125,0.39892417739628044,1.9456366237482121
199,4.7875,4.88,0.3985579399141631,1.9456366237482121
200,4.7775,4.88,0.3987410586552218,1.9456366237482121
201,4.7825,4.88125,0.3985579399141631,1.9456366237482121
202,4.7825,4.8825,0.39709298998569387,1.9387696709585123
203,4.79,4.8825,0.39791702432045783,1.9433476394849787
204,4.7975,4.88125,0.3997482117310444,1.9502145922746783
205,4.785,4.88125,0.39837482117310447,1.9456366237482121
206,4.7925,4.88,0.39791702432045783,1.9433476394849787
207,4.785,4.88125,0.3987410586552218,1.9456366237482121
208,4.795,4.88125,0.3995650929899857,1.9502145922746783
209,4.7875,4.8825,0.40002288984263235,1.9547925608011447
210,4.7825,4.88125,0.3985579399141631,1.9456366237482121
211,4.78,4.88125,0.39837482117310447,1.9456366237482121
212,4.78,4.88125,0.39919885550786843,1.9502145922746783
213,4.79,4.8825,0.39919885550786843,1.9502145922746783
214,4.7725,4.8825,0.3977339055793992,1.9433476394849787
215,4.7875,4.88,0.3985579399141631,1.9456366237482121
216,4.785,4.88,0.3987410586552218,1.9456366237482121
217,4.7825,4.88125,0.3985579399141631,1.9456366237482121
218,4.795,4.88125,0.40020600858369104,1.9547925608011447
219,4.785,4.88125,0.3987410586552218,1.9456366237482121
220,4.7825,4.8825,0.3985579399141631,1.9456366237482121
221,4.7875,4.88,0.3993819742489271,1.9502145922746783
222,4.7775,4.8825,0.3981001430615165,1.9433476394849787
223,4.7875,4.88125,0.39892417739628044,1.9456366237482121
224,4.7825,4.88,0.3997482117310444,1.9502145922746783
